Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
BL0,PM10,01/01/2021 08:15,16.00000,ug/m3,P
BL0,PM10,01/01/2021 08:30,16.00000,ug/m3,P
BL0,PM10,01/01/2021 08:45,16.00000,ug/m3,P
BL0,PM10,01/01/2021 09:00,25.00000,ug/m3,P
BL0,PM10,01/01/2021 09:15,25.00000,ug/m3,P
BL0,PM10,01/01/2021 09:30,25.00000,ug/m3,P
BL0,PM10,01/01/2021 09:45,25.00000,ug/m3,P
BL0,PM10,01/01/2021 10:00,25.00000,ug/m3,P
BL0,PM10,01/01/2021 10:15,25.00000,ug/m3,P
BL0,PM10,01/01/2021 10:30,25.00000,ug/m3,P
BL0,PM10,01/01/2021 10:45,25.00000,ug/m3,P
BL0,PM10,01/01/2021 11:00,30.00000,ug/m3,P
BL0,PM10,01/01/2021 11:15,30.00000,ug/m3,P
BL0,PM10,01/01/2021 11:30,30.00000,ug/m3,P
BL0,PM10,01/01/2021 11:45,30.00000,ug/m3,P
BL0,PM10,01/01/2021 12:00,34.00000,ug/m3,P
BL0,PM10,01/01/2021 12:15,34.00000,ug/m3,P
BL0,PM10,01/01/2021 12:30,34.00000,ug/m3,P
BL0,PM10,01/01/2021 12:45,34.00000,ug/m3,P
BL0,PM10,01/01/2021 13:00,32.00000,ug/m3,P
BL0,PM10,01/01/2021 13:15,32.00000,ug/m3,P
BL0,PM10,01/01/2021 13:30,32.00000,ug/m3,P
BL0,PM10,01/01/2021 13:45,32.00000,ug/m3,P
BL0,PM10,01/01/2021 14:00,,ug/m3,P
BL0,PM10,01/01/2021 14:15,,ug/m3,P
BL0,PM10,01/01/2021 14:30,,ug/m3,P
BL0,PM2.5,01/01/2021 00:00,20.00000,ug m-3,P
BL0,PM2.5,01/01/2021 00:15,20.00000,ug m-3,P
BL0,PM2.5,01/01/2021 00:30,20.00000,ug m-3,P
BL0,PM2.5,01/01/2021 00:45,20.00000,ug m-3,P
BL0,PM2.5,01/01/2021 01:00,19.00000,ug m-3,P
BL0,PM2.5,01/01/2021 01:15,19.00000,ug m-3,P
BL0,PM2.5,01/01/2021 01:30,19.00000,ug m-3,P
BL0,PM2.5,01/01/2021 01:45,19.00000,ug m-3,P
BL0,PM2.5,01/01/2021 02:00,14.00000,ug m-3,P
BL0,PM2.5,01/01/2021 02:15,14.00000,ug m-3,P
BL0,PM2.5,01/01/2021 02:30,14.00000,ug m-3,P
BL0,PM2.5,01/01/2021 02:45,14.00000,ug m-3,P
BL0,PM2.5,01/01/2021 03:00,17.00000,ug m-3,P
BL0,PM2.5,01/01/2021 03:15,17.00000,ug m-3,P
BL0,PM2.5,01/01/2021 03:30,17.00000,ug m-3,P
BL0,PM2.5,01/01/2021 03:45,17.00000,ug m-3,P
BL0,PM2.5,01/01/2021 04:00,20.00000,ug m-3,P
BL0,PM2.5,01/01/2021 04:15,20.00000,ug m-3,P
BL0,PM2.5,01/01/2021 04:30,20.00000,ug m-3,P
BL0,PM2.5,01/01/2021 04:45,20.00000,ug m-3,P
BL0,PM2.5,01/01/2021 05:00,21.00000,ug m-3,P
BL0,PM2.5,01/01/2021 05:15,21.00000,ug m-3,P
