Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
IS2,NO,01/01/2021 09:30,14.90000,ug m-3,P
IS2,NO,01/01/2021 09:45,17.70000,ug m-3,P
IS2,NO,01/01/2021 10:00,17.70000,ug m-3,P
IS2,NO,01/01/2021 10:15,21.70000,ug m-3,P
IS2,NO,01/01/2021 10:30,19.00000,ug m-3,P
IS2,NO,01/01/2021 10:45,20.40000,ug m-3,P
IS2,NO,01/01/2021 11:00,17.70000,ug m-3,P
IS2,NO,01/01/2021 11:15,21.70000,ug m-3,P
IS2,NO,01/01/2021 11:30,21.70000,ug m-3,P
IS2,NO,01/01/2021 11:45,20.40000,ug m-3,P
IS2,NO,01/01/2021 12:00,38.00000,ug m-3,P
IS2,NO,01/01/2021 12:15,29.90000,ug m-3,P
IS2,NO,01/01/2021 12:30,23.10000,ug m-3,P
IS2,NO,01/01/2021 12:45,43.50000,ug m-3,P
IS2,NO,01/01/2021 13:00,38.00000,ug m-3,P
IS2,NO,01/01/2021 13:15,31.20000,ug m-3,P
IS2,NO,01/01/2021 13:30,40.80000,ug m-3,P
IS2,NO,01/01/2021 13:45,40.80000,ug m-3,P
IS2,NO,01/01/2021 14:00,,ug m-3,P
IS2,NO,01/01/2021 14:15,,ug m-3,P
IS2,NO,01/01/2021 14:30,,ug m-3,P
IS2,NOX,01/01/2021 00:00,38.00000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 00:15,35.90000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 00:30,33.80000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 00:45,,ug m-3 as NO2,P
IS2,NOX,01/01/2021 01:00,,ug m-3 as NO2,P
IS2,NOX,01/01/2021 01:15,29.60000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 01:30,33.80000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 01:45,40.10000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 02:00,29.60000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 02:15,40.10000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 02:30,29.60000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 02:45,35.90000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 03:00,31.70000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 03:15,27.50000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 03:30,38.00000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 03:45,46.50000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 04:00,33.80000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 04:15,29.60000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 04:30,25.30000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 04:45,23.20000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 05:00,21.10000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 05:15,23.20000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 05:30,21.10000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 05:45,25.30000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 06:00,29.60000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 06:15,29.60000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 06:30,29.60000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 06:45,35.90000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 07:00,25.30000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 07:15,42.20000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 07:30,38.00000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 07:45,31.70000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 08:00,23.20000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 08:15,38.00000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 08:30,67.60000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 08:45,35.90000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 09:00,38.00000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 09:15,35.90000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 09:30,50.70000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 09:45,61.20000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 10:00,59.10000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 10:15,69.70000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 10:30,63.30000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 10:45,63.30000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 11:00,57.00000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 11:15,65.50000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 11:30,63.30000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 11:45,61.20000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 12:00,92.90000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 12:15,76.00000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 12:30,65.50000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 12:45,101.40000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 13:00,90.80000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 13:15,80.20000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 13:30,97.10000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 13:45,99.20000,ug m-3 as NO2,P
IS2,NOX,01/01/2021 14:00,,ug m-3 as NO2,P
IS2,NOX,01/01/2021 14:15,,ug m-3 as NO2,P
IS2,NOX,01/01/2021 14:30,,ug m-3 as NO2,P
IS2,PM10,01/01/2021 00:00,33.40000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 00:15,30.80000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 00:30,20.10000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 00:45,22.90000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 01:00,21.60000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 01:15,19.60000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 01:30,20.40000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 01:45,18.80000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 02:00,16.50000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 02:15,16.00000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 02:30,15.80000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 02:45,16.40000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 03:00,19.70000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 03:15,20.00000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 03:30,18.20000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 03:45,17.70000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 04:00,14.90000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 04:15,19.60000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 04:30,16.50000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 04:45,19.40000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 05:00,15.80000,ug m-3 reference equiv by VCM,P
